,,,,,,
આસામ સરકારના મુખ્યમંત્રી મહિલા ઉદ્યમિતા અભિયાન (એમએમયુએ)નો પ્રાથમિક લક્ષ્યાંક લાભાર્થી કયો છે?,શહેરી મહિલાઓ,આદિવાસી સમુદાયો,ગ્રામીણ મહિલાઓ,વરિષ્ઠ નાગરિકો,3,"આસામમાં મુખ્યમંત્રી મહિલા ઉદ્યમિતા અભિયાન"" ગ્રામ્ય મહિલાઓને રૂ. ૧ લાખની વાર્ષિક આવકનાં લક્ષ્યાંક સાથે ""ગ્રામ્ય સૂક્ષ્મ-ઉદ્યોગસાહસિકો""માં રૂપાંતરિત કરવા પર ધ્યાન કેન્દ્રિત કરે છે. ઉદઘાટનના તબક્કામાં પાત્રતા ધરાવતા અરજદારોને પ્રથમ વર્ષમાં રૂ. 10,000ની ગ્રાન્ટ મળશે, જેમાં વિવિધ સહભાગિતા માટે બાળકની મર્યાદાઓ નક્કી કરવામાં આવશે."
જી-77 ત્રીજી સાઉથ સમિટ ક્યાં યોજાઈ રહી છે?,આર્જેન્ટિના,બ્રાઝિલ,ચીન,યુગાન્ડા,4,"વી મુરલીધરન યુગાન્ડાનાં કમ્પાલામાં જી-77 ત્રીજી દક્ષિણ શિખર પરિષદમાં ભારતનું પ્રતિનિધિત્વ કરી રહ્યાં છે, જ્યાં 134 સભ્ય દેશોનાં નેતાઓ સહકાર વધારવા માટે બેઠક કરી રહ્યાં છે. સમિટની થીમ 'લીવિંગ નો વન બિહાઇન્ડ' ભારતના વસુધૈવ કુટુમ્બકમ – ધ વર્લ્ડ ઇઝ વન ફેમિલીના વિઝન સાથે સુસંગત છે."
વિંગ્સ ઇન્ડિયા એવોર્ડ્સ 2024 માં કયા બે એરપોર્ટને સંયુક્ત રીતે 'બેસ્ટ એરપોર્ટ ઓફ ધ યર' નો એવોર્ડ આપવામાં આવ્યો હતો?,મુંબઈ અને ચેન્નાઈ,બેંગલુરુ અને દિલ્હી,હૈદરાબાદ અને કોલકાતા,જયપુર અને કોચી,2,"વિંગ્સ ઇન્ડિયા એવોર્ડ્સ 2024 માં 'બેસ્ટ એરપોર્ટ ઓફ ધ યર' એવોર્ડ બેંગલુરુના કેમ્પેગૌડા ઇન્ટરનેશનલ એરપોર્ટ અને દિલ્હીના ઇન્દિરા ગાંધી ઇન્ટરનેશનલ એરપોર્ટને સંયુક્ત રીતે આપવામાં આવ્યો હતો, જેમાં ઉડ્ડયન ઉદ્યોગમાં તેમના ઉત્કૃષ્ટ યોગદાનને બિરદાવવામાં આવ્યું હતું."
"કેન્દ્રીય મંત્રીમંડળે નેધરલેન્ડ્સ, ડોમિનિકન રિપબ્લિક અને ઇક્વાડોર સાથે કયા ક્ષેત્રમાં સહકાર સ્થાપિત કરવા માટે મેમોરેન્ડમને મંજૂરી આપી હતી?",પર્યાવરણીય સંરક્ષણ,શૈક્ષણિક ટેકનોલોજી,તબીબી ઉત્પાદનોનું નિયમન,અવકાશ સંશોધન,3,"નેધરલેન્ડ્સ, ડોમિનિકન રિપબ્લિક અને ઇક્વાડોર સાથે મંજૂર થયેલા મેમોરેન્ડમ ઓફ ઇન્ટેન્ટ (એમઓઆઇ) અથવા લેટર ઓફ ઇન્ટેન્ટ (એલઓઆઇ)માં દર્શાવ્યા મુજબ મેડિકલ પ્રોડક્ટ્સ નિયમનના ક્ષેત્રમાં સહકાર પર ધ્યાન કેન્દ્રિત કરવામાં આવ્યું છે, જેની રૂપરેખા નેધરલેન્ડ સાથે હસ્તાક્ષર કરવામાં આવેલા મેમોરેન્ડમ ઓફ ઇન્ટેન્ટ (એમઓઆઇ) અથવા લેટર ઓફ ઇન્ટેન્ટ (એલઓઆઇ) અને ડોમિનિકન રિપબ્લિક અને ઇક્વાડોર સાથે થયેલા મેમોરેન્ડમ ઓફ અન્ડરસ્ટેન્ડિંગ (એમઓયુ)માં આપવામાં આવી છે."
"વર્લ્ડ ટ્રેડ સેન્ટરમાં પ્રથમ ઓફિસ સ્પેસનું ઉદ્ઘાટન ક્યાં કરવામાં આવ્યું હતું, જેમાં કેન્દ્રીય પ્રધાન અમિત શાહે ઉદ્ઘાટનનું નેતૃત્વ કર્યું હતું?",નવી દિલ્હી,મુંબઈ,બેંગલુરુ,હૈદરાબાદ,1,"કેન્દ્રીય પ્રધાન અમિત શાહના હસ્તે નવી દિલ્હીમાં વર્લ્ડ ટ્રેડ સેન્ટર નૌરોજી નગરમાં પ્રથમ ઓફિસ સ્પેસનું ઉદઘાટન કરવામાં આવ્યું હતું. સેન્ટ્રલ રજિસ્ટ્રાર ઓફ કો-ઓપરેટિવ સોસાયટીઝ (સીઆરસીએસ) ઓફિસ, 41,000 ચોરસફૂટમાં ફેલાયેલી છે અને આશરે રૂ. 165 કરોડનું મૂલ્ય ધરાવે છે, તે રાજધાનીની મધ્યમાં અત્યાધુનિક માળખાગત સુવિધાઓનું પ્રદર્શન કરે છે."
કઈ કંપનીએ આગામી પાંચ વર્ષ માટે ઈન્ડિયન પ્રીમિયર લીગ (આઈપીએલ)ની ટાઇટલ સ્પોન્સરશિપ મેળવી છે?,Vivo,ટાટા,સ્વપ્ન૧૧,જિયો,2,"ટાટા સન્સ પ્રાઇવેટ લિમિટેડ દ્વારા ટાટા ગ્રૂપે 2024થી 2028 સુધીની સિઝન માટે ઇન્ડિયન પ્રીમિયર લીગ (આઇપીએલ)ની ટાઇટલ સ્પોન્સરશિપ જાળવી રાખવા માટે વ્યૂહાત્મક રીતે તેના રાઇટ ટુ મેચ કાર્ડનો ઉપયોગ કર્યો હતો. આ નિર્ણય 2022 અને 2023 સીઝન માટે આઇપીએલ ટાઇટલ સ્પોન્સર તરીકે વિવોની અગાઉની ફેરબદલી બાદ લેવામાં આવ્યો છે, જે ક્રિકેટ લીગ સાથે વિસ્તૃત અને અગ્રણી જોડાણને મજબૂત બનાવે છે."
પેપ્સિકો ઇન્ડિયાના નવા સીઇઓ તરીકે કોની નિમણૂક કરવામાં આવી છે?,અહેમદ અલ શેખ,ઇન્દ્ર નૂયી,જેગ્રુટ કોટેચા,પવન કુમાર ગોએન્કા,3,"હાલમાં આફ્રિકા, મધ્ય પૂર્વ અને દક્ષિણ એશિયા (એએમઇએસએ)માં પેપ્સિકોના મુખ્ય વાણિજ્યિક અધિકારી જાગૃતિ કોટેચાને પેપ્સિકો ઇન્ડિયાના નવા સીઇઓ તરીકે નિયુક્ત કરવામાં આવ્યા છે, જે અહમદ અલ શેખનું સ્થાન લેશે. વ્યૂહાત્મક પુનર્ગઠન માર્ચ ૨૦૨૪ માં અમલમાં આવશે."
"વાર્તાલાપો વીથ ઔરંગઝેબ નવલકથાના લેખક કોણ છે, જે ઐતિહાસિક કથા અને વ્યંગ્યાત્મક ભાષ્યનું અનન્ય મિશ્રણ છે?",નંદિની કૃષ્ણન,શાહજહાં,ચારુ નિવેદિતા,અમિષ ત્રિપાઠી,3,"વાર્તાલાપો વિથ ઔરંગઝેબ એ તમિલ સાહિત્યિક ચિહ્ન ચારુ નિવેદિતાની એક નવલકથા છે, જેનો નંદિની કૃષ્ણન દ્વારા કુશળતાપૂર્વક અંગ્રેજીમાં અનુવાદ કરવામાં આવ્યો છે. આ પુસ્તક વાચકોને ઐતિહાસિક કથા અને વ્યંગ્યાત્મક ભાષ્યનું વિશિષ્ટ સંયોજન પૂરું પાડે છે, જે ઐતિહાસિક અને સમકાલીન એમ બંને વિષયો પર એક નવો પરિપ્રેક્ષ્ય પૂરો પાડે છે."
મત્સ્યપાલન વ્યવસ્થાપન અંગેની એફએઓ સીઓએએફઆઈ પેટા-સમિતિમાં કયા દેશે તાજેતરમાં પ્રથમ વાઇસ ચેરમેનનું સ્થાન મેળવ્યું છે?,ભારત,ચીન,બ્રાઝિલ,ઓસ્ટ્રેલિયા,1,"57 વર્ષ પછી મત્સ્યપાલન વ્યવસ્થાપન પર એફએઓ સીઓએએફઆઈ પેટા-સમિતિના પ્રથમ ઉપાધ્યક્ષ તરીકે ભારતની ચૂંટણી એક નોંધપાત્ર સિદ્ધિ છે, જે આંતરરાષ્ટ્રીય મત્સ્યપાલન વ્યવસ્થાપનમાં તેના સક્રિય જોડાણને રેખાંકિત કરે છે. 28 મિલિયનથી વધારે આંતરિક અને દરિયાઈ માછીમારો સાથે ભારત વૈશ્વિક મત્સ્યપાલન સમુદાયમાં મોખરાનું સ્થાન ધરાવે છે."
"નેશનલ ફાર્મર્સ વેલ્ફેર પ્રોગ્રામ ઇમ્પ્લિમેન્ટેશન સોસાયટી, ઇન્ડિયાએઆઈ અને વાધવાણી ફાઉન્ડેશન વચ્ચે તાજેતરમાં થયેલા એમઓયુમાં આગળ વધવા પર શું ધ્યાન કેન્દ્રિત કરવામાં આવ્યું છે?",ઓર્ગેનિક ખેતી,ટકાઉ કૃષિ,એઆઈ-સંચાલિત ડિજિટલ કૃષિ,પરંપરાગત ખેતી પદ્ધતિઓ,3,"આ સમજૂતીકરારનો ઉદ્દેશ ભારતને એઆઇ-સંચાલિત ડિજિટલ કૃષિમાં મોખરે લાવવાનો છે, જેમાં નેશનલ ફાર્મર્સ વેલ્ફેર પ્રોગ્રામ ઇમ્પ્લિમેન્ટેશન સોસાયટી, ઇન્ડિયાએઆઈ (ડિજિટલ ઇન્ડિયા કોર્પોરેશન) અને વાધવાણી ફાઉન્ડેશન વચ્ચે મજબૂત એઆઇ વ્યૂહરચના ઘડવા અને તેનો અમલ કરવા જોડાણ પર ભાર મૂકવામાં આવશે."
વિંગ્સ ઇન્ડિયા એવોર્ડ્સમાં કઇ કંપનીને તેની ઉત્કૃષ્ટ કાર્ગો સેવાઓ માટે માન્યતા આપવામાં આવી હતી?,બ્લુ ડાર્ટ એવિયેશન,SpiceXpress,સ્કાયવેઝ હવાઈ સેવાઓ,દિલ્હીવેરી,3,"સ્કાયવેઝ એર સર્વિસીસની તેની અપવાદરૂપ કાર્ગો સેવાઓ માટે પ્રશંસા કરવામાં આવી છે, જેને વિંગ્સ ઇન્ડિયા એવોર્ડ્સમાં પ્રતિષ્ઠિત બેસ્ટ કાર્ગો સર્વિસીસ એવોર્ડ મળ્યો છે. આ સિદ્ધિ ઉડ્ડયન ઉદ્યોગમાં ઉચ્ચ-ગુણવત્તાની એર કાર્ગો સેવાઓ પ્રદાન કરવા માટેના તેમના સમર્પણને પ્રકાશિત કરે છે."
કઈ ભારતીય પેઢીએ પ્રથમ ISO 27001:2022 પ્રમાણપત્ર હાંસલ કર્યું?,હલ્દિયા પેટ્રોકેમિકલ્સ,ઇન્ડિયન ઓઇલ કોર્પોરેશન,રિલાયન્સ ઇન્ડસ્ટ્રીઝ લિમિટેડ,ભારત પેટ્રોલિયમ કોર્પોરેશન લિમિટેડ,1,હલ્દિયા પેટ્રોકેમિકલ્સ (એચપીએલ) સુરક્ષિત ડિજિટલ વાતાવરણ પ્રત્યેની પ્રતિબદ્ધતા દર્શાવતી ભારતની પ્રથમ આઇએસઓ 27001:2022 સર્ટિફાઇડ કંપની બની છે. પ્રમાણપત્ર સંવેદનશીલ માહિતીની સુરક્ષા અને તેના ડિજિટલ પરિવર્તન પ્રયત્નોના ભાગ રૂપે ડેટા અખંડિતતાની ખાતરી કરવામાં એચપીએલની કુશળતાને પ્રકાશિત કરે છે.
ઇલિનોઇસમાં નોર્થવેસ્ટર્ન યુનિવર્સિટીએ કયા પ્રકારનું ઉપકરણ વિકસિત કર્યું છે જે ઉર્જા માટે જમીનના સૂક્ષ્મજીવાણુઓને ઉપયોગ કરે છે?,સૌર પેનલો,બળતણ કોષ,વિન્ડ ટર્બાઇન,ન્યુક્લિયર રિએક્ટર,2,"નોર્થવેસ્ટર્ન યુનિવર્સિટીનો બ્રેકથ્રુ ફ્યુઅલ સેલ, જે પુસ્તકના કદ જેવો જ છે, તે કાયમી ઊર્જા ઉત્પાદન માટે માટીના સૂક્ષ્મજીવાણુઓનો ઉપયોગ કરે છે. તે ખાસ કરીને ગ્રીન ઇન્ફ્રાસ્ટ્રક્ચર અને ચોક્કસાઇપૂર્વકની કૃષિમાં ભૂગર્ભ સેન્સરને પાવર આપવા માટે બનાવવામાં આવ્યું છે, જે ઝેરી લીકેજને દૂર કરીને અને સંઘર્ષ-અસરગ્રસ્ત સપ્લાય ચેઇન પરની નિર્ભરતાને ઘટાડીને પરંપરાગત બેટરીનો ટકાઉ વિકલ્પ પૂરો પાડે છે."
ભારતીય સેના દ્વારા શરૂ કરવામાં આવેલા ઓપરેશન સર્વશક્તિનો મુખ્ય હેતુ શું છે?,આતંકવાદીઓનો સફાયો કરો,કાઉન્ટર સાયબર ધમકીઓ,માનવીય સહાય પૂરી પાડો,રાજદ્વારી સંબંધો વધારવા,1,"ભારતીય સેના દ્વારા જમ્મુ-કાશ્મીરના રાજૌરી અને પૂંછ વિસ્તારોમાં આતંકવાદીઓનો સફાયો કરવાના પ્રાથમિક ધ્યેય સાથે ઓપરેશન સર્વશક્તિ શરૂ કરવામાં આવ્યું છે, જેમાં ભારતીય સૈનિકો પરના હુમલાઓનો સામનો કરવા માટે 2003ના સર્વવિનાશની યાદ અપાવતા મોટા પાયે ઓપરેશનનો ઉપયોગ કરવામાં આવ્યો છે."
આઇનોક્સ એર પ્રોડક્ટ્સે એક એમઓયુ પર હસ્તાક્ષર કર્યા હતા જેની સાથે ભારત રાજ્ય સરકારે $3 બિલિયનના ગ્રીન એમોનિયા પ્લાન્ટ માટે હસ્તાક્ષર કર્યા હતા?,કર્ણાટક,ગુજરાત,તમિલનાડુ,મહારાષ્ટ્ર,4,"આઈનોક્સ એર પ્રોડક્ટ્સે મહારાષ્ટ્ર સરકાર સાથે 3 અબજ ડોલરના ગ્રીન એમોનિયા પ્લાન્ટ માટે મેમોરેન્ડમ ઓફ અન્ડરસ્ટેન્ડિંગ (એમઓયુ) પર હસ્તાક્ષર કર્યા હતા. 3 અબજ ડોલરના આયોજિત ખર્ચ સાથેનો આ પ્રોજેક્ટ 3થી 5 વર્ષની અંદર શરૂ કરવાનો લક્ષ્યાંક ધરાવે છે અને 500,000 એમટીપીએ (મેટ્રિક ટન પ્રતિ વર્ષ) લિક્વિડ એમોનિયાનું ઉત્પાદન કરવા માટે ડિઝાઇન કરવામાં આવ્યો છે."
એનએલસી ઇન્ડિયા લિમિટેડ દ્વારા ભારત હેવી ઇલેક્ટ્રિકલ્સ લિમિટેડ (ભેલ)ને એનાયત કરવામાં આવેલો પિટ હેડ ગ્રીન ફિલ્ડ થર્મલ પાવર પ્રોજેક્ટ ભારતના કયા રાજ્યમાં આવેલો છે?,તમિલનાડુ,કેરળ,પુડ્ડુચેરી,ઓડિશા,4,"ઓડિશાના ઝારસુગુડા જિલ્લામાં 2,400 મેગાવોટના થર્મલ પાવર પ્રોજેક્ટ માટે ઇપીસી કોન્ટ્રાક્ટ એનએલસી ઇન્ડિયા લિમિટેડ દ્વારા ભેલને આપવામાં આવ્યો છે. અલ્ટ્રા સુપર ક્રિટિકલ ટેકનોલોજી પર આધારિત આ પ્રોજેક્ટનો ઉદ્દેશ ઝારસુગુડા અને સંબલપુર જિલ્લાઓમાં એનએલસીઆઈએલની ખાણોમાંથી કોલસાના જોડાણ સાથે તમિલનાડુ, ઓડિશા, કેરળ અને પુડુચેરીને વીજળીનો પુરવઠો પૂરો પાડવાનો છે."
ઇન્ડિયા ઇન્ટરનેશનલ સાયન્સ ફેસ્ટિવલ (IISF)ની 9મી આવૃત્તિનું ઉદ્ઘાટન કયા શહેરમાં થયું હતું?,નવી દિલ્હી,ફરિદાબાદ,સિકંદરાબાદ,બેંગલુરુ,2,"ઇન્ડિયા ઇન્ટરનેશનલ સાયન્સ ફેસ્ટિવલની નવમી આવૃત્તિ હરિયાણાના ફરીદાબાદમાં શરૂ થઈ હતી, જેમાં વિજ્ઞાન, ટેકનોલોજી અને અંતરિક્ષમાં ભારતની નોંધપાત્ર સિદ્ધિઓના એક દાયકાની ઉજવણી કરવામાં આવી હતી. કેન્દ્રીય પ્રધાન જિતેન્દ્રસિંહે ચંદ્રયાન -3 ના ચંદ્ર ઉતરાણ, સફળ કોવિડ -19 રસી વહીવટ અને એરોમા મિશન જેવા સીમાચિહ્નો પર પ્રકાશ પાડ્યો હતો. આ તહેવારનો હેતુ વિજ્ઞાન અને તકનીકી સાથે જાહેર જોડાણને પ્રોત્સાહન આપવાનો છે."
"ભારતના કયા રાજ્યએ જાતિ-આધારિત વસ્તી ગણતરીની શરૂઆત કરી છે, અને આ કવાયત હાથ ધરનાર બિહાર પછીનું બીજું રાજ્ય બન્યું છે?",આંધ્ર પ્રદેશ,મહારાષ્ટ્ર,તમિલનાડુ,કર્ણાટક,1,"બિહાર પછી આંધ્રપ્રદેશ ભારતનું બીજું એવું રાજ્ય બનવા જઈ રહ્યું છે કે જેણે જાતિ આધારિત વસ્તી ગણતરી હાથ ધરી હોય. રાજ્ય સરકારનું લક્ષ્ય 28 જાન્યુઆરી, 2024 સુધીમાં વસ્તી ગણતરી પૂર્ણ કરવાનું છે, જેમાં સમગ્ર કવાયત ગ્રામીણ અને વોર્ડ સચિવાલયના કર્મચારીઓ દ્વારા હાથ ધરવામાં આવશે."
તાજેતરમાં જ ડાકાર રેલીમાં સ્ટેજ પર વિજય મેળવનાર પ્રથમ ભારતીય કોણ બન્યું છે?,અરવિંદ KP,સી.એસ. સંતોષ,હરિથ નુહ,ઐશ્વર્યા પિસે,3,શેર્કો ટીવીએસ રેલી ફેક્ટરીની સવારી કરી રહેલા અને કેરળના વતની હરિથ નોહે દકાર રેલીના સ્ટેજ 8માં સ્ટેજ વિજય મેળવીને ઇતિહાસ રચ્યો હતો. તેમનું નોંધપાત્ર પ્રદર્શન આ પ્રતિષ્ઠિત કાર્યક્રમમાં ભારતીય પ્રતિનિધિત્વ માટે નોંધપાત્ર સીમાચિહ્નરૂપ છે.
નાણાકીય અહેવાલમાં ઉત્કૃષ્ટતા માટે આઇસીએઆઈ એવોર્ડ્સ ખાતે કઈ સંસ્થાને 'નાણાકીય સેવા ક્ષેત્ર (બેંકિંગ અને વીમા સિવાય)' કેટેગરી હેઠળ સન્માનનીય 'પ્લેક' પ્રાપ્ત થઈ હતી?,PFC મર્યાદિત,REC મર્યાદિત,નાબાર્ડ,SIDBI,2,"આરઇસી લિમિટેડને નાણાકીય અહેવાલ માટે પ્રતિષ્ઠિત આઇસીએઆઈ એવોર્ડ મળ્યો હતો, જેણે આઇસીએઆઈ એવોર્ડ્સ ફોર એક્સલન્સ ઇન ફાઇનાન્સિયલ રિપોર્ટિંગમાં 'ફાઇનાન્સિયલ સર્વિસીસ સેક્ટર (બેંકિંગ અને વીમા સિવાય)' કેટેગરી હેઠળ 'પ્લેક' મેળવ્યું હતું. ઇન્સ્ટિટ્યૂટ ઓફ ચાર્ટર્ડ એકાઉન્ટન્ટ્સ ઓફ ઇન્ડિયા (આઇસીએઆઈ) તરફથી મળેલી માન્યતા આરઇસી લિમિટેડની વર્ષ 2022-23 માટે નાણાકીય અહેવાલમાં ઉત્કૃષ્ટતા પર પ્રકાશ પાડે છે."
કઈ સંસ્થા સ્ટેટ બેંક ઓફ ઇન્ડિયા (એસબીઆઈ)ને પાછળ છોડીને રૂ. ૫.૮ લાખ કરોડના બજાર મૂડીકરણ સાથે સૌથી મૂલ્યવાન જાહેર ક્ષેત્રનું સાહસ (પીએસયુ) બની ગઈ?,ઓએનજીસી,BHEL,LIC,IOCL,3,"ભારતીય જીવન વીમા નિગમ (એલઆઈસી)એ માર્કેટ કેપિટલાઈઝેશનમાં ભારતીય સ્ટેટ બેંક (એસબીઆઈ)ને પાછળ છોડીને નોંધપાત્ર સિદ્ધિ હાંસલ કરી છે. એલઆઈસીના શેરનો ભાવ 2 ટકાથી વધુ વધીને ₹919.45ની 52 સપ્તાહની ઊંચી સપાટીએ પહોંચ્યો હતો, ત્યારે તેનું માર્કેટ કેપ ₹5.8 લાખ કરોડને વટાવી ગયું હતું, જે તેને સૌથી મૂલ્યવાન પીએસયુ બનાવે છે. આ લેખમાં એલઆઈસીના પ્રભાવશાળી પુનરાગમન, લિસ્ટિંગ પછીની તેની સફર અને તેના નોંધપાત્ર પુનરુત્થાનમાં ફાળો આપનારા પરિબળોની શોધ કરવામાં આવી છે."
"ઇન્ડિયન નેવલ એકેડેમી (આઇએનએ), એઝીમાલામાં કમાન્ડન્ટનું પદ કોણે સંભાળ્યું?",વાઇસ એડમિરલ અજય શર્મા,વાઇસ એડમિરલ વિનીત મેકકાર્ટી,વાઇસ એડમિરલ ખંજર સિંહ,વાઇસ એડમિરલ શિવાલિક,2,"ગન્નીરી એન્ડ મિસાઇલ્સ'ના અનુભવી વ્યાવસાયિક વાઇસ એડમિરલ વિનીત મેકકાર્ટીએ જાન્યુઆરી 2024માં ઇન્ડિયન નેવલ એકેડેમી, એઝિમાલામાં કમાન્ડન્ટ તરીકેની જવાબદારી સંભાળી હતી. તેમની વિશિષ્ટ કારકિર્દીમાં આઇએનએસ અજય, આઇએનએસ ખંજર અને આઇએનએસ શિવાલિક જેવા મુખ્ય જહાજોની કમાન્ડિંગનો સમાવેશ થાય છે, જે નૌકાદળની કામગીરીમાં તેમની કુશળતા અને નેતૃત્વનું પ્રદર્શન કરે છે."
"યુરોપિયન યુનિયન (ઇયુ)ના સહયોગથી, યુનાઇટેડ નેશન્સ ડેવલપમેન્ટ પ્રોગ્રામ (યુએનડીપી)એ કયા દેશમાં વનનાબૂદી, ખાદ્ય સુરક્ષા અને આબોહવા પરિવર્તન સંબંધિત પહેલ માટે 420,000 અમેરિકન ડોલરથી વધુની ગ્રાન્ટ ફાળવી છે?",ઇન્ડોનેશિયા,ફિજી,પાપુઆ ન્યુ જીનેવા,સોલોમન ટાપુઓ,3,"યુએનડીપી (UNDP) અને યુરોપિયન યુનિયન (EU) એ વનનાબૂદીને પહોંચી વળવા, ખાદ્ય સુરક્ષા વધારવા અને પાપુઆ ન્યૂ ગિનીમાં આબોહવા પરિવર્તનની અસરોને પહોંચી વળવા માટે 420,000 અમેરિકન ડોલરથી વધુની ગ્રાન્ટ ફાળવી છે, જેનાથી એન્ગા પ્રાંતના છ જિલ્લાઓમાં સમુદાયોને લાભ થયો છે."
"કયા જૂથે મહારાષ્ટ્રમાં 1 ગીગાવોટના હાઇપરસ્કેલ ડેટા સેન્ટર માટે 50,000 કરોડ રૂપિયાના રોકાણની જાહેરાત કરી છે?",અદાણી ગ્રુપ,રિલાયન્સ ઇન્ડસ્ટ્રીઝ,ટાટા ગ્રુપ,ઇન્ફોસિસ,1,"અદાણી એન્ટરપ્રાઈઝીસ લિમિટેડ દ્વારા અદાણી ગ્રુપે મહારાષ્ટ્રમાં 1 ગીગાવોટના હાઈપરસ્કેલ ડેટા સેન્ટરમાં 50,000 કરોડ રૂપિયાનું રોકાણ કરવાની યોજના જાહેર કરી હતી, જેમાં 20,000 નોકરીઓનું સર્જન કરવાનું લક્ષ્ય હતું."
વિશ્વ આરોગ્ય સંસ્થા (WHO) દ્વારા અત્યાર સુધીમાં કેટલા દેશો અને પ્રદેશોને 'મેલેરિયા-મુક્ત' પ્રમાણપત્ર આપવામાં આવ્યું છે?,43 દેશો અને 1 પ્રદેશ,15 દેશો અને 2 પ્રદેશો,30 દેશો અને 3 પ્રદેશો,50 દેશો અને 5 પ્રદેશો,1,"ડબ્લ્યુએચઓએ 43 દેશો અને 1 પ્રદેશને 'મેલેરિયા-મુક્ત' પ્રમાણપત્ર એનાયત કર્યું છે, જેમાં ઓછામાં ઓછા સતત 3 વર્ષ સુધી રાષ્ટ્રવ્યાપી મેલેરિયાના સંક્રમણને વિક્ષેપિત કરવાના તેમના સતત પ્રયત્નોને માન્યતા આપવામાં આવી છે અને મજબૂત દેખરેખ અને પ્રતિસાદ પ્રણાલી જાળવવામાં આવી છે. તાજેતરમાં, કાબો વર્ડે આ યાદીમાં સામેલ થયા છે, ડબ્લ્યુએચઓ આફ્રિકન પ્રદેશનો ત્રીજો દેશ બન્યો છે જેને મેલેરિયા મુક્ત જાહેર કરવામાં આવ્યો છે. દક્ષિણ-પૂર્વ એશિયાના ક્ષેત્રમાં, માલદીવ્સ (2015) અને શ્રીલંકા (2016) એ ડબ્લ્યુએચઓ દ્વારા મેલેરિયા-મુક્ત હોવાનું પ્રમાણિત કરવાનો દરજ્જો પ્રાપ્ત કર્યો છે."
"ભારતીય બંધારણમાં, કયા લેખમાં સરકારના વાર્ષિક નાણાકીય નિવેદનની રૂપરેખા આપવામાં આવી છે, જેને સામાન્ય રીતે બજેટ તરીકે ઓળખવામાં આવે છે?",કલમ 112,કલમ 150,કલમ 200,કલમ 110,1,"બજેટ તરીકે ઓળખાતું સરકારનું વાર્ષિક નાણાકીય નિવેદન ભારતીય બંધારણની કલમ 112માં દર્શાવવામાં આવ્યું છે, જે તેને 'વાર્ષિક નાણાકીય નિવેદન' તરીકે ઓળખાવે છે."
મનસુખ માંડવિયાએ શ્રી ખોડલધામ ટ્રસ્ટ દ્વારા શરૂ કરાયેલી કેન્સર હોસ્પિટલ એન્ડ રિસર્ચ સેન્ટરનું ખાતમુહૂર્ત કયા શહેરમાં કર્યું?,નાસિક,રાજકોટ,સુરત,લખનૌ,2,"રાજકોટમાં શ્રી ખોડલધામ ટ્રસ્ટની પહેલ હેઠળ મનસુખ માંડવીયા દ્વારા કેન્સર હોસ્પિટલ એન્ડ રિસર્ચ સેન્ટરનો શિલાન્યાસ કરવામાં આવ્યો હતો. આ વિકાસ વડા પ્રધાન દ્વારા ગુજરાતની અપવાદરૂપ આરોગ્યલક્ષી પ્રગતિને માન્યતા આપવા સાથે સુસંગત છે, જેમાં છેલ્લાં નવ વર્ષમાં 30 નવી કેન્સર હોસ્પિટલોની સ્થાપના પર ભાર મૂકવામાં આવ્યો છે અને કેન્સરના દર્દીઓની વ્યાપક સંભાળ માટે વિસ્તૃત સુવિધાઓ સાથે એક મુખ્ય તબીબી કેન્દ્ર તરીકે રાજ્યની વધતી જતી પ્રતિષ્ઠા પર ભાર મૂકવામાં આવ્યો છે."
"ચંદ્ર પર કયા દેશે 'સ્લિમ' અવકાશયાન ઉતાર્યું, આવું કરનારો પાંચમો દેશ બન્યો?",દક્ષિણ કોરિયા,ચીન,જાપાન,ભારત,3,"જાપાનની જાપાન એરોસ્પેસ એક્સપ્લોરેશન એજન્સી (જેએએક્સએ)એ ચંદ્ર પર સ્લિમનું ઐતિહાસિક ઉતરાણ પૂર્ણ કર્યું હતું, અને યુનાઇટેડ સ્ટેટ્સ, સોવિયેટ યુનિયન, ભારત અને ચીન સહિતના દેશોના મર્યાદિત જૂથમાં તેનું સ્થાન સુરક્ષિત કર્યું હતું, જેમણે ચંદ્રની સપાટી પર ઉતરાણ કર્યું છે."
